id,title,year,doi,venue,cited_by_count
3e9f030a4234db4fe6f24d978b08408615d47d85,"Mission-Critical Services in 4G/5G and Beyond: Standardization, Key Challenges, and Future Perspectives",2025,10.3390/s25165156,Italian National Conference on Sensors,0
3f6328855356818d7ad6b7e1fc3e98e73346e665,Integration of Agentic AI with 6G Networks for Mission-Critical Applications: Use-case and Challenges,2025,10.48550/arXiv.2502.13476,arXiv.org,7
89270342fad99c69f47668409604e988f2fa6a7e,Delay and Energy Efficient Multipath Selection for Achieving Hard Reliability in MC-IoT Network,2025,10.1109/COMSNETS63942.2025.10885624,International Conference on Communication Systems and Networks,0
aa049e4b329754c999d29087fb88a893c1ce1654,Game Theoretic Congestion Control to Achieve Hard Reliability in Mission-Critical IoT,2024,10.1109/TMC.2024.3437483,IEEE Transactions on Mobile Computing,0
012ad9a081da3b830420cbc77ee8ad730c658f0e,"Multiple Access Schemes for 6G Enabled NTN-Assisted IoT Technologies: Recent Developments, Prospects and Challenges",2024,10.1109/IOTM.001.2300234,IEEE Internet of Things Magazine,17
5b433ef43f24d9c90b5ddda05e6851dd5814280d,"Toward Efficient 6G IoT Networks: A Perspective on Resource Optimization Strategies, Challenges, and Future Directions",2024,10.1109/ACCESS.2024.3405487,IEEE Access,15
8c05a085175e435aa280081294f8103801211968,Research on Community Sports Governance Based on the Participation of Multiple Subjects,2025,10.2478/amns-2025-1087,Applied Mathematics and Nonlinear Sciences,0
05ca37ccde9b25a955273f01618cd07ff56faa58,Power-saving queueing model of a wireless sensor node operating in two modes subject to random occurrences of sleep orders,2025,10.1016/j.sciaf.2025.e02962,Scientific African,0
800d6972eb50559279425316bc08340894b02112,Comparison of Internet of Things-Enhanced Fog Computing Paradigms for Energy-Efficient Routing Protocols for Wireless Sensor Networks,2025,10.7759/s44389-025-04429-z,Cureus Journal of Computer Science,0
3564f2a62daaf16cc62e19f76812a68e4d0b6ceb,Optimizing QoS‐Based Communication Protocol in Wireless Sensor Networks Using Genetic Algorithms With AI/ML Mechanisms for IoT Environment,2025,10.1002/dac.70289,International Journal of Communication Systems,0
6015e6edbf0fa146e52c82c78a2692cd6a0714b8,Enhancing Indoor Environmental Quality through IoT: A Review of Applications and Challenges,2025,10.36680/j.itcon.2025.060,Journal of Information Technology in Construction,0
2cb447c8d7f6fb9cd96da456c58d0eaff9534f3f,Accelerating Iot-Based Sensing Technologies for Secure and Energy-Efficient Systems,2025,10.1109/OTCON65728.2025.11071125,2025 4th OPJU International Technology Conference (OTCON) on Smart Computing for Innovation and Advancement in Industry 5.0,0
3c39cebc09e194014ede4186290ad4b9ff876147,A Graded Node-Dependent Allocation Method for Energy Scavenging in Wireless Sensor Networks,2025,10.1007/s11277-025-11751-1,Wireless personal communications,0
2689e0f0d51184b955ae94756d8b8eb7bc14eacd,Enhancing Network Lifetime in IoT-Based Wireless Sensor Networks Through MSSA-Driven Cluster Head Optimization,2025,10.1109/ICDT63985.2025.10986511,International Conference on Database Theory,0
904723bd90baa2bcb936a2f07361c331fd5b9bd4,Advancements and Challenges in Optimal node localization for Energy-efficient data transmission in IoT assisted Wireless Sensor Network: A Survey,2025,10.52783/jisem.v10i7s.925,Journal of Information Systems Engineering & Management,0
97631c96158275b1dbf11b36fdf618d0ea625dfe,A comprehensive review of sensor node deployment strategies for maximized coverage and energy efficiency in wireless sensor networks,2024,10.7717/peerj-cs.2407,PeerJ Computer Science,4
70e6477f53db4ec56d14c7305ef2797cc4fbe1af,A Review on QoS based Protocols in Wireless Sensor Network,2024,10.1109/ICICAT62666.2024.10923496,"2024 International Conference on IoT, Communication and Automation Technology (ICICAT)",0
9d47862c39901d956f36e3e32c8bf58b9f58f0b5,Dynamic clustering optimization for energy efficient IoT Network: A simple constrastive graph approach,2024,10.1016/j.eswa.2024.125875,Expert systems with applications,4
d0fc1b965fb5155d6674d057a75ceeaf85c9c4a2,WSN Energy Control by Holonic Dynamic Reconfiguration: Application to the Sustainability of Communicating Materials,2024,10.3390/su16188193,Sustainability,1
770e5a82653eb1f5a09e19f5935a67d74fb1123e,Delay sensitive and energy adaptive clustering hierarchy protocol using enhanced agglomerative hierarchy algorithm with time‐controlled jellyfish optimization,2024,10.1002/ett.5039,Transactions on Emerging Telecommunications Technologies,0
81c7e914f93ade4ef95523e9139e204e0727f62a,Variational Autoencoders for Network Lifetime Enhancement in Wireless Sensors,2024,10.3390/s24175630,Italian National Conference on Sensors,0
14629dbbb40becd9354eeac98be8604322b59083,RPL-eSOA: Enhancing IoT network sustainability with RPL and enhanced sandpiper optimization algorithm,2024,10.58414/scientifictemper.2024.15.3.31,THE SCIENTIFIC TEMPER,0
a9a81ceb6e6a5a8b6f72f7b4823582d30956369c,Energy Consumption Modeling for Heterogeneous Internet of Things Wireless Sensor Network Devices: Entire Modes and Operation Cycles Considerations,2024,10.3390/telecom5030036,Telecom,0
66d0a7a55b4ee400badb4109d700a35a02067721,PACKET SCHEDULING ALGORITHM VIA THE SINK NODES FOR THE ENERGY EFFICIENT MULTITARGET TRACKING IN WSNS,2024,10.29121/shodhkosh.v5.i6.2024.2493,ShodhKosh Journal of Visual and Performing Arts,0
fa72ad6824708646cfe994baf63513b5be05597e,Energy-efficient smart architecture for fog-based WSN using NSGA-III and improved layer-wise clustering for enhanced building evacuation safety,2024,10.1007/s10479-024-06125-y,Annals of Operations Research,2
d9f8b3749dbbf75c24206eb73fdc3496fa244ebd,Revolutioning WSN: Experimental Design of an Energy Efficient Communication Protocol Using Improved BEE Colony Clustering Model,2024,10.1109/ACCAI61061.2024.10602209,"2024 International Conference on Advances in Computing, Communication and Applied Informatics (ACCAI)",2
0039378c7ca020e1d2a567727491cfa96219689e,Vector Based Genetic Lavrentyev Paraboloid Network Wireless Sensor Network Lifetime Improvement,2024,10.1007/s11277-024-10906-w,Wireless personal communications,6
e187cf6986df3d0d8064fb2e854301cb1a85f646,Real-Time Remote Patient Monitoring: A Review of Biosensors Integrated with Multi-Hop IoT Systems via Cloud Connectivity,2024,10.3390/app14051876,Applied Sciences,43
7ea598f468704613c8ebdf0414945384152967b9,Energy-Efficient Clustering Strategies for IoT Applications using Z-Sep Approach,2024,10.1109/IC2PCT60090.2024.10486291,"2024 IEEE International Conference on Computing, Power and Communication Technologies (IC2PCT)",0
94942f502b58fef1c5111824d837026cd996f603,Green and Sustainable Industrial Internet of Things Systems Leveraging Wake-Up Radio to Enable On-Demand IoT Communication,2024,10.3390/su16031160,Sustainability,5
e0639467e26ff0a59a8dea1b4abd7228a70bd553,Energy efficient gateway based routing with maximized node coverage in a UAV assisted wireless sensor network,2023,10.1371/journal.pone.0295615,PLoS ONE,4
21757e6651f41286915a3f406919299688d2f7a2,Cluster-Head Selection Protocol for Improving the Network Lifetime of Wireless Sensor Network,2023,10.1109/ICSC60394.2023.10441568,International Computer Science Conference,0
1736148041d1bdbe224874c926aa92bf825eb9f6,EMCP: evolutionary multi-objective clustering protocol for prolonged lifetime of heterogeneous IoT networks,2023,10.1007/s11227-023-05651-z,Journal of Supercomputing,5
09aa94bad247cfacedc7565b147698c1bfe93489,A comprehensive survey on privacy-preserving technologies for Smart Grids,2025,10.1016/j.compeleceng.2025.110371,Computers & electrical engineering,1
ba8eb18cdb57b588e28dc08f80383b3170f95051,Multi-channel real-time access with starvation avoidance for heterogeneous data in smart factories,2025,10.1016/j.comnet.2025.111236,Comput. Networks,1
c9fb261bd6a568974c14deadb112aa890d2b270b,ART: Adaptive relay transmission for highly reliable communications in next-generation wireless LANs,2024,10.1016/j.comnet.2024.110752,Comput. Networks,2
e26a35945bd716fa985b9d28f82c49cb19badd29,ABCNN-IDS: Attention-Based Convolutional Neural Network for Intrusion Detection in IoT Networks,2024,10.1007/s11277-024-11260-7,Wireless personal communications,12
fa4382fa8a7e59ef46b11293d30848a388650f07,"Data and Model Poisoning Backdoor Attacks on Wireless Federated Learning, and the Defense Mechanisms: A Comprehensive Survey",2023,10.1109/COMST.2024.3361451,IEEE Communications Surveys and Tutorials,51
74bab0bfe8ce1590fcbc7a9bb9b1162084c86045,Enhancing Performance and Security in the Metaverse: Latency Reduction Using Trust and Reputation Management,2023,10.3390/electronics12153362,Electronics,10
d4eb994e2a697a0eca8b1a60640a1ccf91028b5c,A QoS-Aware Resource Allocation Method for Internet of Things using Ant Colony Optimization Algorithm and Tabu Search,2023,10.14569/ijacsa.2023.0140997,International Journal of Advanced Computer Science and Applications,2
fe778c34e501e04328636e039a753ed8159c8af2,Secure key agreement in IoT: A systematic literature review and taxonomy analysis,2025,10.1016/j.compeleceng.2025.110480,Computers & electrical engineering,0
160d0906504369b8d25ca2e54ba405c0f85c736e,Provably Secure and Efficient One-to-Many Authentication and Key Agreement Protocol for Resource-Asymmetric Smart Environments,2025,10.1109/JIOT.2025.3564512,IEEE Internet of Things Journal,0
0a863051a485062f8ceea106081a1880f9c6000e,N3PA-STIN: A Novel Three-Party Authentication Protocol for Multiuser Access in Satellite Terrestrial Integrated Networks,2025,10.1109/JIOT.2025.3527214,IEEE Internet of Things Journal,2
c46fe9e01b0832b1886fe06b256643fbe4b36a69,An efficient and privacy protection group authentication scheme in the industrial internet of things,2025,10.3389/fphy.2025.1582969,Frontiers of Physics,0
e7bd8dae74c725c443b0f75d51284320ac48157f,A Secure One-to-Many Authentication Protocol for Industrial IoT (IIoT) Applications,2025,10.1109/ICMI65310.2025.11141138,International Conference on Multimodal Interaction,0
1fa94b46edc383371a0967fa50f6bc1e0e553cb3,Many-to-One Lightweight Batch Authentication Key Agreement for Wireless Body Area Networks,2025,10.1109/JIOT.2024.3493419,IEEE Internet of Things Journal,0
4718520422a5cead02acd95b2098cb8a84e3abba,Path Authentication for Multiple Switches within First Communication Packets,2024,10.1109/NILES63360.2024.10753247,Novel Intelligent and Leading Emerging Sciences Conference,0
23778e20cae5968bc389107e514da40884b08d30,A Novel Cloud-Assisted Authentication Key Agreement Protocol for VANET,2024,10.1109/TVT.2024.3390654,IEEE Transactions on Vehicular Technology,6
dd5aff2a8b0097d30f5188d191289504c4d2f2a9,Generic Construction: Cryptographic Reverse Firewalls for Public Key Encryption With Keyword Search in Cloud Storage,2024,10.1109/TCC.2024.3366435,IEEE Transactions on Cloud Computing,7
b70c86791f7888c2a60f885a5904dca93629997c,Blockchain-assisted verifiable certificate-based searchable encryption against untrusted cloud server for Industrial Internet of Things,2023,10.1016/j.future.2023.11.016,Future generations computer systems,7
28f28b21253df3609cfc816e124525b95c5dc117,CMAF-IIoT: Chaotic map-based authentication framework for Industrial Internet of Things,2023,10.1016/j.iot.2023.100902,Internet of Things,48
f8349a95d5f5f79b2abc2915633407257ce119cf,Consensus-based mutual authentication scheme for Industrial IoT,2023,10.1016/j.adhoc.2023.103162,Ad hoc networks,12
2b98bf972ef0a3c200cdb22ead555c2fd47901ed,RBAC-Based One-to-Many Authentication and Key Negotiation Scheme in Smart Factory,2024,10.1109/ACCESS.2024.3435550,IEEE Access,0
ac80a1169d43848e1240328e1eef3deb88a847cc,A Blockchain-Based Cross-Domain Data Transmission Scheme for Industrial Internet of Things With Edge-Cloud Computing,2025,10.1109/TSC.2025.3603155,IEEE Transactions on Services Computing,0
0a3a8c0fe12893403ab620a55a14f8b8dd324236,"IoT Authentication Protocols: Classification, Trend and Opportunities",2025,10.1109/TSUSC.2024.3492152,IEEE Transactions on Sustainable Computing,3
86ef68a1ac6283624d3f16f7c52a4913dc98867b,Requirements framework for IoT device authentication using behavioral fingerprinting,2025,10.1016/j.cose.2025.104459,Computers & security,0
2dec320fd3676194f0b1fde07419ec6eecc08f72,Secure and Efficient Lightweight Authentication Protocol (SELAP) for multi-sector IoT applications,2025,10.1016/j.iot.2025.101499,Internet of Things,1
67e36f4393e54b5f48eaabfeb4edc04396a329d9,A Robust Multiparty Authentication Testbed Architecture for the Industrial Internet of Things,2024,10.1109/UCC63386.2024.00081,International Conference on Utility and Cloud Computing,0
c1b8fad9409340061c024b198148da9ffa4d424a,MFAA: Historical Hash Based Multi-Factor Authentication and Authorization in IIoT,2024,10.1109/ACSACW65225.2024.00021,2024 Annual Computer Security Applications Conference Workshops (ACSAC Workshops),0
8ea8a5c18b940e4f1b18f427a183169ab1184fb9,Research on Access Channel Control of Electric Power Marketing Service System Based on Multi Factor Identity Authentication Protocol,2024,10.1109/ICMLCA63499.2024.10753873,2024 5th International Conference on Machine Learning and Computer Application (ICMLCA),0
687779fe3a5d1cd42f00dff6efccbcebc99ed906,A Lightweight Authentication Protocol for IoT-Based Applications Using Reconfigurable Noisy PUFs,2024,10.1109/TII.2024.3403265,IEEE Transactions on Industrial Informatics,6
7d207d6e269a4d3cea04e6d98801ba57bc6cbb59,Two-Factor Privacy-Preserving Protocol for Efficient Authentication in Internet of Vehicles Networks,2024,10.1109/JIOT.2023.3340259,IEEE Internet of Things Journal,33
a5de068bb39fa369d80731aa57c35a839425f4f3,A new three-factor authentication scheme using Chebyshev chaotic map for peer-to-peer Industrial Internet of Things,2024,10.1016/j.comnet.2024.110450,Comput. Networks,1
051f6a54285b38a2131cafedcf33fddd778498d3,A Practical and Provably Secure Authentication and Key Agreement Scheme for UAV-Assisted VANETs for Emergency Rescue,2024,10.1109/TNSE.2023.3323972,IEEE Transactions on Network Science and Engineering,21
8507d78cb9d261bf2dc98148807d2f1688e45177,"Systematic Cryptanalysis of PUF-Based Authentication Protocols for IoT, A Case Study",2023,10.1109/LNET.2023.3298775,IEEE Networking Letters,5
a7042f376d97ad3af34be295275cd3b5fcb07633,ESCI-AKA: Enabling Secure Communication in an IoT-Enabled Smart Home Environment Using Authenticated Key Agreement Framework,2023,10.3390/math11163450,Mathematics,18
c4317b78fd7daa57e0c7ca8dc3bc4a852f144368,Handling Secret Key Compromise by Deriving Multiple Asymmetric Keys based on Diffie-Hellman Algorithm,2023,10.1109/ICCES57224.2023.10192607,International Conference on Communication and Electronics Systems,3
1a2eca57eaf5d957892c2c698f0575bb1533dba7,AI-Oriented Two-Phase Multifactor Authentication in SAGINs: Prospects and Challenges,2023,10.1109/MCE.2023.3262904,IEEE Consumer Electronics Magazine,10
f140e82c357f20aa9193211c29c2a1328eb42fd7,WSNEAP: An Efficient Authentication Protocol for IIoT-Oriented Wireless Sensor Networks,2022,10.3390/s22197413,Italian National Conference on Sensors,9
e7cba3ff277cb67e6b7362a1b93e4e686bce9655,Unleashing the Potential of Metaverse in Social IoV: An Authentication Protocol Based on Blockchain,2025,10.32604/cmc.2025.065717,"Computers, Materials &amp; Continua",0
73cf68e7c344a10292f5733ff720611be0c4d5ee,Optimizing V2G Dynamics: An AI-Enhanced Secure Protocol for Energy Management in Industrial Cyber-Physical Systems,2024,10.1109/TICPS.2024.3432851,IEEE Transactions on Industrial Cyber-Physical Systems,8
4c3be0fa29bff83ab7ff6ab7bbea48bcdfa1f13d,Smart Home Security: An Efficient Multi-Factor Authentication Protocol,2024,10.1109/ACCESS.2024.3437294,IEEE Access,4
c9fd3e731a601f5445f1ad6f9481a9bcbbe518fd,Robust Multi-Factor Authentication for WSNs With Dynamic Password Recovery,2024,10.1109/TIFS.2024.3451364,IEEE Transactions on Information Forensics and Security,3
bfe2713383e33b9cb3ed4d7c73eef29b3e0a7b7b,V2G-Auth: Lightweight Authentication and Key Agreement Protocol for V2G Environment Leveraging Physically Unclonable Functions,2023,10.1109/TICPS.2023.3290539,IEEE Transactions on Industrial Cyber-Physical Systems,23
00fe7f63f1eb4b708cf3b3cb896d4a5d41b1c2f7,A Comprehensive Review of Wideband Rectennas and Design Challenges,2025,10.1002/dac.70117,International Journal of Communication Systems,0
7de0444add9765f1386ca3e114bb58d1dea64f69,Robust broadband dual-polarized rectenna with high conversion efficiency,2024,10.1016/j.aeue.2024.155294,AEU - International Journal of Electronics and Communications,1
a91b2bef7f271f815c4ed41a1ae7c6af61af59a4,Compact High-Efficiency Broadband/Multi-band Stacked Back-to-Back High-Gain Rectenna Based on Fourth-Order Bandpass Filter for Green Environment Applications,2023,10.1016/j.aeue.2023.154816,AEU - International Journal of Electronics and Communications,7
713f05285e3ab9bca6dffac23403ca2a44a93f8d,A Security Evaluation Model for Edge Information Systems Based on Index Screening,2024,10.1109/JIOT.2024.3375077,IEEE Internet of Things Journal,2
ecea16747389dddf8b965b21451150d9fd36d63d,CID‐RPL: Clone ID Attack Detection Using Deep Neural Network for RPL‐Based IoT Networks,2025,10.1049/cmu2.70067,IET Communications,0
787b8654ff9cdd38a4324f180747b1a84c234083,Device-enabled neighborhood-slot allocation for the edge-oriented Internet of Things,2024,10.3389/fcomp.2024.1343778,Frontiers Comput. Sci.,1
3af1ac523f1e7c0564d167c6d95b0cc3c1520e41,BoT-EnsIDS: Approach for detecting IoT Botnet attacks leveraging bio-inspired based ensemble feature selection and hybrid deep learning model,2025,10.1016/j.aej.2025.06.030,Alexandria Engineering Journal,0
2e1acaa59f59288339c254867d82abdb6971d3bb,"Defending Against Smishing Attacks: State-of-the-Art Techniques, Challenges, Limitations, and Future Directions",2025,10.1016/j.comnet.2025.111758,Computer Networks,0
7d66d64f866981e5bc03bb1874ca74b53611d9a1,IoT Security in the Banking Sector: Addressing the Vulnerabilities of Connected Devices and Smart ATMs,2025,10.69889/8kzjty50,Economic Sciences,0
76a03f18cf523824e44ff666372ad4a3923fc695,Emergent defenders: generative AI's role in safeguarding IoT ecosystems,2025,10.1007/s10586-025-05126-1,Cluster Computing,1
79e17151e1596c24a241b5bfd30b2c7cb4dd2185,Securing IoMT Systems via Probabilistic Trust-Epistemic Logic,2025,10.1109/ACDSA65407.2025.11165837,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",0
69bd167c564370c750c928ceabffb3ae9a942b55,An Intelligent Deep Learning Model for XSS Attack Detection using Enhanced LSTM,2025,10.1109/ISAC364032.2025.11156304,"2025 International Conference on Innovations in Intelligent Systems: Advancements in Computing, Communication, and Cybersecurity (ISAC3)",0
e0c758973b92d4c6b3f8e96c36e3207f70832a0a,A feature-level ensemble machine learning approach for attack detection in IoT networks,2025,10.1007/s43926-025-00185-7,Discov. Internet Things,0
d2b7d2822541883705765e012d0df3ede037a985,INVESTIGATION OF VULNERABILITIES IN INTERNET OF THINGS PLATFORMS AND PROTOCOLS USING PENETRATION TESTING METHODS,2025,10.53360/2788-7995-2025-2(18)-8,Bulletin of Shakarim University Technical Sciences,0
6b918b76d90aeee1ec437895fdadca206b09cf30,(IoT) Network intrusion detection system using optimization algorithms,2025,10.1038/s41598-025-04638-5,Scientific Reports,1
a6974967aa2096dd9d6b88572fefb05cd33a8ad7,Applicability and Design Considerations of Chaotic and Quantum Entropy Sources for Random Number Generation in IoT Devices,2025,10.3390/e27070726,Entropy,0
473f02c82984362855531056fd8c94fd5b147987,An adaptive deep learning-based user authentication with digitally signed optimal key-aided encryption for secured mobile edge computing data storage in blockchain,2025,10.1016/j.comnet.2025.111482,Comput. Networks,1
51525e529d4dfb071eafc41221b7fa84a6255417,Blockchain Enabled IoT Security for Smart Home Network,2025,10.1109/icSmartGrid66138.2025.11071842,2025 13th International Conference on Smart Grid (icSmartGrid),0
be3523a7ae86f304c7f5f0ea4d22b91e0eb0168b,Formulation of a Contingent and Resilient Response to Cyber Security Threats Jordanian Government Digital Services,2025,10.1109/ICSC65596.2025.11140125,International Computer Science Conference,0
1813a7d166e48e11bb68557e40a3f0abc776ff36,Quantum Dots and Perovskites‐Based Physically Unclonable Functions for Binary and Ternary Keys via Optical‐to‐Electrical Conversion,2025,10.1002/adfm.202507395,Advanced Functional Materials,2
deddd9da74e64c0ee1617cc8d6d39be62afe7fa8,Consumer Technology in Focus: Post-Quantum Security for Fog Computing IoT Systems Against Eavesdropping,2025,10.1109/TCE.2025.3574250,IEEE transactions on consumer electronics,0
6b8d99f9f90db92520ebfb117b5a1ed424c28bd4,Leveraging ICT tools to foster digital communication and digital society responsibility in ELT classrooms,2025,10.31603/bistycs.190,BIS Information Technology and Computer Science,1
1efc89f9194824a23edf14015a89e3b4d6417eeb,A Bayesian game approach for node-based attribution defense against asymmetric information attacks in IoT networks,2025,10.1371/journal.pone.0316091,PLoS ONE,0
e51651e62f72b2f1e9e7bdfbb84cca7e145256fd,Digital competencies: key drivers of digital transformation in Ibero-America,2025,10.1108/mrjiam-09-2024-1598,Management Research: Journal of the Iberoamerican Academy of Management,0
9d3721a9eb35701c55a3a3a0e70f9025e21db4dc,Analytical Study of Authentication and Lightweight Security Techniques in 5G-Enabled IoT Networks,2025,10.52783/jisem.v10i15s.2445,Journal of Information Systems Engineering & Management,0
c19ce8d4c91233115155d3b930af6bf4bf93a8f5,Swarm Robotics in Healthcare: Coordinated Tasks in Hospitals,2025,10.59298/rijbas/2025/523337,RESEARCH INVENTION JOURNAL OF BIOLOGICAL AND APPLIED SCIENCES,0
8e3081e517d5f34cb88065b3def1499d3cec67e9,Cybersecurity for Cloud-Based IoT Devices: Views from IT Professionals,2025,10.1109/ICARC64760.2025.10963223,2025 5th International Conference on Advanced Research in Computing (ICARC),0
49d86744d990469ea8b3ce6ad3d9614d25fbbda0,Enhancing internet of things security against structured query language injection and brute force attacks through federated learning,2025,10.11591/ijece.v15i1.pp1187-1199,International Journal of Electrical and Computer Engineering (IJECE),4
8e8f7963b5b3f87e9947a05d414f0995fd6b4f81,Estrategias de seguridad informática para mitigar vulnerabilidades en la red de en un sistema IoT agrícola en la provincia del Sumapaz en Colombia,2025,10.31637/epsir-2025-1374,European Public &amp; Social Innovation Review,0
17c73f6ff43a3e65b36a22e35c4edeb1143d1c4f,Dynamic risk assessment approach for analysing cyber security events in medical IoT networks,2025,10.1016/j.iot.2024.101437,Internet of Things,7
568b030b312ec0142802709f90581481d7c499e7,A case of smart devices that compromise home cybersecurity,2025,10.1016/j.cose.2024.104286,Computers & security,1
39a75e3f285684375581b3c8b65e514698fa9821,Exploring Firmware-Based Anti-forensics in IoT Devices: Techniques and Implications,2024,10.1007/s42979-024-03476-y,SN Computer Science,0
8975bc165249b42f581d246d9a6af0c75c124a6c,SHIELD: Secure holistic IoT environment with ledger-based defense,2024,10.1016/j.iot.2024.101473,Internet of Things,1
49caf12b20666062e952f60a97cd8815e6d60cdd,Focal Loss and Self-Attention Convolutional Neural Network for Phishing Detection Technique,2024,10.1109/CyberComp60759.2024.10913647,2024 1st International Conference on Cyber Security and Computing (CyberComp),0
fe3607316e469fb7f116a67b4fa97e01eca9d241,A Deep Cryptographic Framework for Securing the Healthcare Network from Penetration,2024,10.3390/s24217089,Italian National Conference on Sensors,3
482d3772d3cc89c55c9af7830f639f84835236bd,Framework to Analyse and Exploit the Smart Home IoT Firmware,2024,10.1016/j.measen.2024.101406,Measurement: Sensors,5
15ded2601e8d01cf7132cd2a9946c1d8913db5d9,The Role of Governance Supported by Cybersecurity in Reducing Financial and Administrative Corruption in Public Institutions in Jordan,2024,10.15849/ijasca.241130.13,International journal of advances in soft computing and its applications,1
58080560e60146b2a4ae591998744533863fca25,"Demo-ScanIoT, an Application to collect IoT dataset for HomeGuard",2024,10.1109/CIoT63799.2024.10757166,Cloudification of the Internet of Things,0
1633f315640655bfc48a31fbf8ce123d42b6ef01,Assessing Critical Entities: Risk Management for IoT Devices in Ports,2024,10.3390/jmse12091593,Journal of Marine Science and Engineering,5
70bde4392b1c6a5e3eb818a1dd2772b72b6bcc83,HABCGWO: a hybrid artificial bee colony and grey wolf optimization technique for energy efficient framework in WSN,2024,10.1007/s12065-024-00981-0,Evolutionary Intelligence,3
0f655121ffddf7aaeb6a8ab0a56e3ec950c88e0a,"Exploring Machine Learning Algorithms in Portfolio Management, Securities Analysis, and Market Forecasting",2024,10.1109/GlobalAISummit62156.2024.10947876,2024 International Conference on Artificial Intelligence and Emerging Technology (Global AI Summit),0
67b6ed4b4438d3375b2ef0317e9f4487cbb7aac3,Adaptive edge security framework for dynamic IoT security policies in diverse environments,2024,10.1016/j.cose.2024.104128,Computers & security,12
c2c592cc08ae0baba8fea51f7edc13b931f1c6c5,Security Assessment Framework for DDoS Attack Detection via Deep Learning,2024,10.1080/03772063.2024.2387293,Journal of the Institution of Electronics and Telecommunication Engineers,1
ef717ebfa3f40d9dd9f5e72b73d1efe1b0e27939,Retail 5.0: Creating Resilient and Customer-Centric Shopping Experiences through Advanced Technologies,2024,10.36948/ijfmr.2024.v06i04.25930,International Journal For Multidisciplinary Research,3
685f62e55c14eeb53e68f1f90ad737537b20c610,The IoT Breaches your Household Again,2024,10.5220/0012767700003767,International Conference on Security and Cryptography,2
ec1f6bcd91f2a2314be90e4b04bce354a361169f,Corporate Governance and Ethical Leadership: Key Factors in Preventing Financial Statement Fraud and Money Laundering,2024,10.69725/jebi.v1i2.175,Journal Economic Business Innovation,0
2a79a048f831c9a6adec42731de63cb5ce2742d1,Digital Twin and federated learning enabled cyberthreat detection system for IoT networks,2024,10.1016/j.future.2024.07.017,Future generations computer systems,26
7e6f97fce2f080bd31121ce92c1585bfd5814e02,Tailoring Shadow Education: Leveraging ChatGPT to Transform Private Tutoring Landscape to Optimized Performance of Students,2024,10.47205/jdss.2024(5-ii)30,Journal of Development and Social Sciences,0
0ae07dd0525860cceebf1e74fff8e42e2f39ed84,Security and privacy in IoT-based Smart Farming: a review,2024,10.1007/s11042-024-19653-3,Multim. Tools Appl.,10
2f7741a1703d2a64a9488ed8c05a8d27561faed4,Privacy-Centric AI and IoT Solutions for Smart Rural Farm Monitoring and Control,2024,10.3390/s24134157,Italian National Conference on Sensors,12
bbe37f12f0d09f2cce5e272e7823d6dfaeaad148,Simulation of an Ethical Hack Attack on IOT System,2024,10.1109/ICCCNT61001.2024.10724282,International Conference on Computing Communication and Networking Technologies,0
3ebc9f2aa80d814409153b044f467c6a02029087,AI-Driven Supply Chain Transformation in Industry 5.0: Enhancing Resilience and Sustainability,2024,10.1007/s13132-024-01999-6,Journal of the Knowledge Economy,27
6caf66540c861a995d7ba49bdaeaf0283df8a4a4,.Enhancement and Development of an Algorithm for Predicting Cyber Threats in the Era of the Internet of things,2024,10.21608/caf.2024.371219,التجارة والتمويل,0
67bfe526c8057aae12d44f35fb71c2ab9bf01d1f,Cybersecurity in Smart Renewable Energy Systems,2024,10.1109/IWCMC61514.2024.10592561,International Conference on Wireless Communications and Mobile Computing,2
7ef391d48b8769344c577160050d879ef6e00ee5,Cost-Effective Signcryption for Securing IoT: A Novel Signcryption Algorithm Based on Hyperelliptic Curves,2024,10.3390/info15050282,Inf.,5
3676da0bfc604cba3b0c3df47be783171806ee97,Navigating Quantum Security Risks in Networked Environments: A Comprehensive Study of Quantum-Safe Network Protocols,2024,10.1016/j.cose.2024.103883,Computers & security,30
08580a4866d28a5dab62d9c671bd56f882c1dc60,"Industry 4.0 Technologies for a Data-Driven, Secure, Green and Circular Manufacturing Economy",2024,10.1109/GreenTech58819.2024.10520440,Green Technologies Conference,2
cb693367d09a2407ee427aaa69ee5a56e6b85988,Security Analysis of Learning Management System Using Penetration Testing with ISSAF Framework,2024,10.33558/piksel.v12i1.8331,PIKSEL : Penelitian Ilmu Komputer Sistem Embedded and Logic,1
2f25daa061842742f3a2213e77bc793296ba78dc,Optimizing IoT Threat Mitigation with Artificial Intelligence in Banking: A Multi-Objective Approach,2024,10.1109/ICDT61202.2024.10489615,International Conference on Database Theory,2
e0a591418670bae3d2d0ae6c1ef28310e25cc826,An All-Inclusive Taxonomy and Critical Review of Blockchain-Assisted Authentication and Session Key Generation Protocols for IoT,2024,10.1145/3645087,ACM Computing Surveys,70
a8feb432d5295a5c315f624836ba575f822a96d6,"Personal internet of things networks: An overview of 3GPP architecture, applications, key technologies, and future trends",2024,10.1016/j.ijin.2024.02.001,Int. J. Intell. Networks,7
